time_stamp,sitting,standing,walking,grazing,x_0,x_29,x_59,x_89,x_119,x_149,x_179,x_209,x_239,x_269,y_0,y_29,y_59,y_89,y_119,y_149,y_179,y_209,y_239,y_269,z_0,z_29,z_59,z_89,z_119,z_149,z_179,z_209,z_239,z_269
2018-12-10T13:51:41,0,0,1,0,0.438,-0.184,0.652,1.031,0.711,0.641,0.777,0.555,0.805,-0.926,0.844,-0.82,0.711,0.703,0.48,0.547,0.465,0.777,0.879,-1.18,0.309,-0.68,0.148,0.395,0.473,0.504,0.461,0.461,1.188,-0.168
2018-12-10T13:51:51,0,0,1,0,0.512,0.859,0.648,0.859,0.734,0.68,0.645,0.551,0.535,0.664,0.949,0.59,0.645,0.32,0.617,0.605,0.695,0.613,0.469,0.691,0.641,0.621,0.492,0.168,0.395,0.367,0.355,0.336,0.238,0.488
2018-12-10T14:07:03,0,1,0,0,-0.215,-0.199,-0.238,-0.211,-0.23,-0.211,-0.223,-0.238,-0.262,-0.246,0.902,0.848,0.91,0.898,0.887,0.891,0.891,0.891,0.844,0.871,0.41,0.391,0.387,0.398,0.395,0.395,0.402,0.418,0.43,0.43
2018-12-10T14:07:23,0,1,0,0,-0.234,-0.246,-0.262,-0.234,-0.281,-0.277,-0.273,-0.281,-0.328,-0.234,0.863,0.859,0.84,0.859,0.863,0.879,0.879,0.887,0.879,0.867,0.387,0.387,0.371,0.41,0.387,0.406,0.395,0.391,0.414,0.387
2018-12-10T14:07:33,0,1,0,0,-0.328,-0.25,-0.344,-0.242,-0.266,-0.281,-0.383,-0.309,-0.391,-0.309,0.887,0.867,0.871,0.855,0.883,0.848,0.867,0.879,0.859,0.863,0.387,0.383,0.383,0.445,0.383,0.367,0.352,0.359,0.352,0.359
2018-12-10T14:07:43,0,1,0,0,-0.387,-0.32,-0.379,-0.34,-0.289,-0.262,-0.266,-0.297,-0.23,-0.262,0.875,0.855,0.871,0.871,0.887,0.836,0.895,0.887,0.875,0.914,0.352,0.348,0.328,0.375,0.398,0.383,0.391,0.395,0.402,0.41
2018-12-10T14:07:53,0,1,0,0,-0.227,-0.227,-0.203,-0.223,-0.242,-0.211,-0.211,-0.219,-0.219,-0.219,0.863,0.906,0.914,0.918,0.883,0.883,0.898,0.883,0.887,0.875,0.391,0.402,0.398,0.41,0.387,0.391,0.414,0.414,0.41,0.398
2018-12-10T14:08:03,0,1,0,0,-0.23,-0.234,-0.195,-0.199,-0.25,-0.184,-0.258,-0.254,-0.23,-0.23,0.91,0.875,0.84,0.828,0.906,0.922,0.867,0.852,0.789,0.871,0.43,0.418,0.43,0.48,0.391,0.395,0.391,0.387,0.48,0.418
2018-12-10T14:08:13,0,1,0,0,-0.184,-0.168,-0.184,-0.195,-0.156,-0.156,-0.211,-0.156,-0.195,-0.16,0.879,0.891,0.902,0.871,0.902,0.883,0.91,0.867,0.875,0.867,0.398,0.406,0.402,0.383,0.406,0.43,0.434,0.398,0.418,0.426
2018-12-10T14:08:23,0,1,0,0,-0.148,-0.168,-0.113,-0.102,-0.113,-0.137,-0.16,-0.137,-0.125,-0.125,0.898,0.859,0.875,0.891,0.871,0.859,0.867,0.867,0.859,0.871,0.441,0.441,0.461,0.453,0.438,0.449,0.461,0.438,0.445,0.449
2018-12-10T14:08:33,0,1,0,0,-0.129,-0.105,-0.098,-0.133,-0.129,-0.117,-0.121,-0.098,-0.078,-0.105,0.863,0.867,0.855,0.852,0.863,0.871,0.879,0.883,0.875,0.879,0.43,0.445,0.465,0.465,0.473,0.465,0.469,0.473,0.465,0.469
2018-12-10T14:08:43,0,1,0,0,-0.086,-0.078,-0.07,-0.094,-0.082,-0.059,-0.09,-0.07,-0.062,-0.059,0.875,0.887,0.867,0.867,0.859,0.859,0.867,0.883,0.883,0.883,0.449,0.48,0.453,0.453,0.461,0.453,0.461,0.473,0.488,0.473
2018-12-10T14:08:53,0,1,0,0,-0.094,-0.086,-0.199,-0.254,-0.297,-0.406,-0.398,-0.375,-0.301,-0.297,0.867,0.852,0.883,0.863,0.828,0.813,0.816,0.828,0.848,0.855,0.473,0.457,0.496,0.445,0.449,0.379,0.379,0.387,0.418,0.422
2018-12-10T14:09:03,0,1,0,0,-0.324,-0.242,-0.227,-0.219,-0.316,-0.348,-0.312,-0.258,-0.328,-0.32,0.867,0.867,0.848,0.855,0.84,0.824,0.855,0.855,0.84,0.836,0.434,0.43,0.418,0.465,0.406,0.414,0.426,0.453,0.41,0.422
2018-12-10T14:09:13,0,1,0,0,-0.355,-0.324,-0.301,-0.309,-0.297,-0.289,-0.312,-0.281,-0.273,-0.32,0.863,0.867,0.852,0.832,0.848,0.855,0.836,0.863,0.836,0.84,0.395,0.398,0.387,0.41,0.414,0.418,0.414,0.391,0.414,0.391
2018-12-10T14:09:23,0,1,0,0,-0.285,-0.246,-0.289,-0.242,-0.254,-0.281,-0.277,-0.215,-0.258,-0.25,0.844,0.828,0.859,0.879,0.832,0.867,0.848,0.852,0.828,0.855,0.422,0.418,0.414,0.406,0.422,0.43,0.406,0.426,0.438,0.43
2018-12-10T14:09:33,0,1,0,0,-0.254,-0.289,-0.262,-0.242,-0.262,-0.266,-0.316,-0.32,-0.305,-0.316,0.867,0.824,0.879,0.844,0.871,0.844,0.816,0.867,0.832,0.82,0.434,0.43,0.43,0.438,0.457,0.414,0.43,0.465,0.414,0.426
2018-12-10T14:09:43,0,1,0,0,-0.277,-0.297,-0.273,-0.289,-0.281,-0.297,-0.289,-0.289,-0.273,-0.27,0.863,0.809,0.863,0.832,0.848,0.832,0.828,0.84,0.871,0.828,0.449,0.465,0.449,0.453,0.434,0.434,0.449,0.445,0.438,0.449
2018-12-10T14:09:53,0,1,0,0,-0.266,-0.297,-0.23,-0.234,-0.172,-0.145,-0.199,-0.223,-0.234,-0.254,0.859,0.871,0.871,0.832,0.852,0.855,0.828,0.836,0.852,0.844,0.418,0.43,0.438,0.43,0.453,0.465,0.453,0.5,0.484,0.48
2018-12-10T14:10:03,0,1,0,0,-0.254,-0.27,-0.187,-0.195,-0.266,-0.187,-0.246,-0.238,-0.195,-0.289,0.848,0.828,0.801,0.879,0.852,0.871,0.852,0.898,0.883,0.938,0.457,0.461,0.465,0.488,0.465,0.457,0.445,0.422,0.398,0.43
2018-12-10T14:10:13,0,1,0,0,-0.234,-0.258,-0.184,-0.246,-0.297,-0.195,-0.211,-0.199,-0.156,-0.234,0.867,0.93,0.793,0.879,0.93,0.805,0.922,0.906,0.973,0.844,0.402,0.414,0.445,0.43,0.512,0.426,0.418,0.352,0.512,0.391
2018-12-10T14:10:23,0,1,0,0,-0.223,-0.219,-0.207,-0.223,-0.223,-0.207,-0.203,-0.172,-0.09,-0.125,0.859,0.891,0.895,0.855,0.906,0.918,0.926,0.879,0.898,0.871,0.395,0.402,0.418,0.398,0.41,0.41,0.398,0.391,0.434,0.445
2018-12-10T14:10:33,0,1,0,0,-0.133,-0.047,-0.059,-0.047,-0.137,-0.148,-0.184,-0.16,-0.164,-0.172,0.887,0.922,0.91,0.91,0.816,0.82,0.848,0.891,0.879,0.879,0.434,0.434,0.441,0.477,0.531,0.504,0.496,0.453,0.441,0.438
2018-12-10T14:10:53,0,1,0,0,-0.07,-0.086,-0.078,-0.121,-0.109,-0.129,-0.16,-0.129,-0.133,-0.121,0.891,0.863,0.887,0.883,0.836,0.879,0.871,0.902,0.895,0.887,0.449,0.449,0.445,0.449,0.488,0.441,0.445,0.445,0.426,0.434
2018-12-10T14:11:03,0,1,0,0,-0.125,-0.148,-0.16,-0.148,-0.051,-0.184,-0.125,-0.062,-0.145,-0.094,0.875,0.887,0.863,0.816,0.723,0.879,0.875,0.977,0.898,0.914,0.418,0.426,0.418,0.465,0.316,0.434,0.41,0.516,0.402,0.387
2018-12-10T14:11:13,0,1,0,0,-0.094,-0.016,0.238,0.191,-0.086,-0.051,-0.184,-0.215,-0.18,-0.207,0.801,0.914,0.805,0.633,0.945,0.938,0.766,0.922,0.895,0.828,0.43,0.445,0.453,0.656,0.496,0.234,0.387,0.391,0.32,0.41
2018-12-10T14:11:23,0,1,0,0,-0.184,-0.027,-0.234,-0.187,-0.191,-0.187,-0.25,-0.141,-0.238,-0.297,0.891,0.828,0.781,0.969,0.852,1.086,0.926,1.0,0.945,1.027,0.367,0.332,0.406,0.402,0.414,0.469,0.348,0.461,0.348,0.492
2018-12-10T14:11:33,0,1,0,0,-0.18,-0.164,-0.129,-0.133,-0.152,-0.133,-0.156,-0.148,-0.16,-0.145,0.957,0.922,0.883,0.93,0.883,0.902,0.859,0.91,0.906,0.848,0.344,0.375,0.355,0.375,0.387,0.391,0.379,0.387,0.41,0.383
2018-12-10T14:11:43,0,1,0,0,-0.195,-0.156,-0.148,-0.18,-0.172,-0.164,-0.168,-0.172,-0.168,-0.172,0.953,0.91,0.895,0.941,0.918,0.906,0.91,0.914,0.906,0.883,0.379,0.398,0.367,0.383,0.391,0.406,0.41,0.398,0.387,0.406
2018-12-10T14:11:53,0,1,0,0,-0.156,-0.137,-0.027,-0.031,-0.09,0.113,0.254,0.477,0.723,0.453,0.883,0.902,0.898,0.945,0.785,0.625,0.852,0.836,0.543,0.734,0.414,0.402,0.289,0.516,0.59,-0.07,0.402,0.504,0.406,0.414
2018-12-10T14:12:03,0,1,0,0,0.273,0.215,0.125,0.063,-0.184,-0.16,-0.098,-0.184,-0.195,-0.184,0.801,0.813,0.848,0.625,0.996,0.879,0.93,0.906,1.074,0.926,0.527,0.484,0.508,0.547,0.301,0.336,0.266,0.371,0.492,0.348
2018-12-10T14:12:13,0,1,0,0,-0.051,-0.102,-0.164,0.492,0.375,0.313,0.301,0.273,0.266,0.258,0.766,0.68,0.777,0.676,0.801,0.836,0.801,0.824,0.801,0.828,0.578,0.715,0.629,0.465,0.457,0.453,0.484,0.477,0.48,0.449
2018-12-10T14:12:23,0,1,0,0,0.246,0.203,0.137,0.066,-0.105,-0.227,-0.305,-0.41,-0.383,-0.281,0.859,0.859,1.078,0.891,0.945,1.059,0.914,0.992,0.898,0.945,0.434,0.438,0.609,0.535,0.223,0.461,0.301,0.449,0.352,0.309
2018-12-10T14:12:33,0,1,0,0,-0.344,-0.289,-0.34,-0.406,-0.246,-0.305,-0.227,-0.312,-0.18,-0.316,0.863,0.883,0.93,0.887,0.844,0.867,0.809,0.883,0.844,0.91,0.359,0.324,0.453,0.387,0.297,0.387,0.293,0.395,0.355,0.387
2018-12-10T14:12:43,0,1,0,0,-0.27,-0.246,-0.266,-0.312,-0.336,-0.363,-0.215,-0.207,-0.215,-0.156,0.805,0.828,0.887,0.758,0.859,0.824,0.789,0.891,0.949,0.902,0.344,0.398,0.371,0.398,0.355,0.41,0.32,0.324,0.453,0.297
2018-12-10T14:12:53,0,1,0,0,-0.219,-0.293,-0.316,-0.223,-0.23,-0.297,-0.195,-0.219,-0.254,-0.277,0.832,0.887,0.84,0.895,0.863,0.883,0.832,0.867,0.863,0.836,0.316,0.355,0.391,0.414,0.438,0.402,0.402,0.422,0.438,0.402
2018-12-10T14:13:03,0,1,0,0,-0.234,-0.23,-0.238,-0.098,-0.324,-0.211,-0.148,-0.238,-0.207,-0.238,0.949,0.805,0.934,0.785,0.863,0.926,0.836,0.832,0.855,1.02,0.473,0.402,0.445,0.305,0.465,0.414,0.316,0.434,0.391,0.445
2018-12-10T14:13:13,0,1,0,0,-0.242,-0.223,-0.18,-0.207,-0.168,-0.168,-0.16,-0.172,-0.191,-0.18,0.973,0.895,0.871,0.871,0.844,0.848,0.723,0.871,1.0,0.813,0.523,0.461,0.418,0.344,0.5,0.41,0.266,0.469,0.461,0.484
2018-12-10T14:13:23,0,1,0,0,-0.234,-0.113,-0.156,-0.184,-0.234,-0.199,-0.23,-0.215,-0.281,-0.301,0.887,0.836,0.848,0.902,0.809,0.871,0.883,0.934,0.875,1.023,0.41,0.348,0.453,0.32,0.5,0.266,0.359,0.293,0.41,0.43
2018-12-10T14:16:03,0,1,0,0,-0.121,-0.121,-0.074,-0.137,-0.117,-0.109,-0.086,-0.055,-0.113,-0.117,0.926,0.734,0.789,0.824,0.824,0.844,0.824,0.797,0.699,0.781,0.613,0.609,0.57,0.5,0.488,0.578,0.563,0.488,0.59,0.543
2018-12-10T14:16:13,0,1,0,0,-0.074,-0.059,-0.051,-0.09,-0.086,-0.082,-0.082,-0.043,-0.09,-0.078,0.813,0.727,0.684,0.777,0.832,0.742,0.867,0.754,0.793,0.668,0.582,0.406,0.652,0.547,0.625,0.609,0.609,0.613,0.559,0.453
2018-12-10T14:19:33,0,1,0,0,0.305,0.34,0.258,0.215,0.188,0.219,0.238,0.262,0.223,0.297,0.813,0.75,0.773,0.918,0.809,0.676,0.793,0.723,0.793,0.898,0.477,0.43,0.512,0.691,0.531,0.586,0.508,0.555,0.488,0.617
2018-12-10T14:19:43,0,1,0,0,0.199,0.168,0.188,0.145,0.207,0.281,0.156,0.082,0.016,0.258,0.805,0.926,0.844,0.793,0.84,0.75,0.77,0.629,1.008,0.766,0.488,0.574,0.473,0.52,0.5,0.449,0.609,0.711,0.617,0.477
2018-12-10T14:20:23,0,1,0,0,0.586,0.609,0.59,0.598,0.637,0.473,0.25,0.25,0.332,0.211,0.703,0.746,0.73,0.734,0.746,0.629,0.66,0.578,0.68,0.863,0.313,0.25,0.281,0.254,0.297,0.473,0.652,0.672,0.559,0.609
2018-12-10T14:20:33,0,1,0,0,-0.125,-0.125,-0.109,0.348,0.301,0.133,0.148,0.137,0.285,0.102,0.965,0.859,1.098,0.863,0.695,0.828,0.742,0.801,0.703,0.777,0.625,0.391,0.543,0.516,0.516,0.539,0.527,0.516,0.43,0.613
2018-12-10T14:22:43,0,1,0,0,0.238,0.18,0.23,0.207,0.27,0.133,0.242,0.203,-0.164,-0.187,0.738,0.797,0.715,0.879,0.715,0.855,1.109,1.227,1.07,1.188,0.367,0.406,0.426,0.441,0.316,0.426,0.473,0.605,0.375,0.254
2018-12-10T14:22:53,0,1,0,0,-0.102,-0.172,-0.105,-0.117,-0.109,-0.18,-0.254,-0.152,-0.176,-0.234,0.809,0.938,0.844,1.09,0.914,0.93,0.902,0.926,0.988,0.867,0.176,0.301,0.398,0.504,0.289,0.316,0.375,0.355,0.332,0.34
2018-12-10T14:23:03,0,1,0,0,-0.172,-0.16,-0.18,-0.152,-0.219,-0.184,-0.148,-0.164,-0.133,-0.16,0.906,0.883,0.91,0.891,0.895,0.922,0.891,0.902,0.887,0.883,0.355,0.363,0.379,0.379,0.387,0.395,0.387,0.398,0.383,0.379
2018-12-10T14:23:13,0,1,0,0,-0.117,-0.117,-0.176,-0.176,-0.199,-0.102,-0.223,-0.098,-0.141,-0.148,0.871,0.855,0.906,0.875,0.867,0.855,0.855,0.824,0.82,0.922,0.379,0.371,0.387,0.438,0.445,0.348,0.387,0.305,0.367,0.25
2018-12-10T14:23:23,0,1,0,0,-0.098,-0.145,-0.273,-0.164,-0.145,-0.168,-0.184,-0.18,-0.348,0.211,0.855,0.836,1.004,0.684,0.801,0.883,0.93,0.922,1.016,0.855,0.422,0.375,0.527,0.715,0.641,0.355,0.516,0.387,0.531,0.48
2018-12-10T14:23:33,0,1,0,0,0.188,0.203,0.094,0.074,0.273,0.164,0.164,0.078,0.105,-0.004,0.84,0.965,0.801,0.699,0.84,0.766,0.984,0.805,0.793,1.012,0.445,0.609,0.477,0.68,0.707,0.574,0.699,0.566,0.555,0.66
2018-12-10T14:24:33,0,1,0,0,0.52,0.5,0.52,0.512,0.574,0.559,0.57,0.191,0.16,0.07,0.691,0.707,0.691,0.707,0.645,0.641,0.629,0.625,0.82,0.719,0.461,0.492,0.449,0.461,0.48,0.488,0.523,0.5,0.492,0.598
2018-12-10T14:24:43,0,1,0,0,0.125,0.148,0.156,-0.02,0.012,-0.066,-0.105,-0.164,-0.176,-0.078,0.824,0.84,0.82,0.504,0.707,0.895,0.863,0.699,0.832,0.758,0.563,0.621,0.539,0.723,0.094,0.293,0.328,0.148,0.355,0.262
2018-12-10T14:25:23,0,1,0,0,0.34,0.355,0.309,0.344,0.316,0.324,0.625,0.531,-0.387,-0.039,0.723,0.758,0.727,0.754,0.773,0.707,0.551,1.113,0.277,0.855,0.539,0.539,0.535,0.586,0.563,0.523,-0.156,0.441,0.688,0.129
2018-12-10T14:29:53,0,1,0,0,0.375,0.348,0.379,0.406,0.418,0.414,0.367,0.336,0.348,-0.02,0.844,0.848,0.832,0.84,0.844,0.852,0.883,0.875,1.207,1.008,0.328,0.34,0.34,0.344,0.336,0.313,0.27,0.234,0.414,0.32
2018-12-10T14:30:03,0,1,0,0,-0.137,-0.156,-0.168,-0.187,-0.18,-0.141,-0.172,-0.168,-0.125,-0.164,0.902,0.914,0.91,0.883,0.918,0.891,0.918,0.918,0.906,0.906,0.379,0.379,0.387,0.383,0.371,0.367,0.387,0.371,0.395,0.387
2018-12-10T14:30:13,0,1,0,0,-0.117,-0.141,-0.145,-0.187,-0.168,-0.129,-0.133,-0.141,-0.156,-0.176,0.914,0.906,0.891,0.832,0.914,0.918,0.902,0.902,0.902,0.91,0.383,0.402,0.383,0.441,0.391,0.379,0.383,0.398,0.398,0.398
2018-12-10T14:30:23,0,1,0,0,-0.148,-0.164,-0.191,-0.184,-0.176,-0.184,-0.187,-0.176,-0.176,-0.195,0.891,0.895,0.898,0.871,0.887,0.887,0.863,0.879,0.871,0.898,0.398,0.402,0.402,0.395,0.441,0.422,0.438,0.402,0.422,0.422
2018-12-10T14:30:33,0,1,0,0,-0.16,-0.187,-0.172,-0.187,-0.18,-0.227,-0.223,-0.242,-0.203,-0.195,0.883,0.871,0.883,0.895,0.875,0.891,0.898,0.887,0.883,0.875,0.41,0.426,0.414,0.41,0.383,0.406,0.406,0.41,0.402,0.438
2018-12-10T14:30:43,0,1,0,0,-0.199,-0.215,-0.215,-0.203,-0.234,-0.191,-0.223,-0.207,-0.215,-0.207,0.875,0.871,0.875,0.844,0.887,0.891,0.902,0.883,0.875,0.871,0.418,0.449,0.418,0.41,0.402,0.398,0.383,0.41,0.41,0.402
2018-12-10T14:30:53,0,1,0,0,-0.211,-0.199,-0.207,-0.254,-0.191,-0.199,-0.184,-0.207,-0.223,-0.195,0.883,0.867,0.879,0.875,0.863,0.879,0.867,0.879,0.898,0.879,0.422,0.426,0.414,0.41,0.438,0.434,0.414,0.391,0.406,0.395
2018-12-10T14:31:03,0,1,0,0,-0.242,-0.203,-0.211,-0.199,-0.195,-0.187,-0.195,-0.199,-0.137,-0.148,0.91,0.875,0.883,0.887,0.883,0.895,0.883,0.898,0.906,0.918,0.383,0.402,0.387,0.406,0.402,0.387,0.391,0.395,0.379,0.395
2018-12-10T14:31:13,0,1,0,0,-0.145,-0.125,-0.18,-0.16,-0.16,-0.172,-0.184,-0.152,-0.187,-0.156,0.875,0.891,0.93,0.879,0.871,0.883,0.887,0.887,0.887,0.879,0.438,0.395,0.391,0.418,0.414,0.414,0.414,0.422,0.418,0.418
2018-12-10T14:31:23,0,1,0,0,-0.148,-0.172,-0.18,-0.187,-0.176,-0.148,-0.18,-0.176,-0.191,-0.16,0.914,0.879,0.887,0.883,0.879,0.875,0.879,0.887,0.879,0.875,0.383,0.391,0.398,0.414,0.43,0.422,0.41,0.414,0.41,0.422
2018-12-10T14:31:33,0,1,0,0,-0.16,-0.168,-0.16,-0.168,-0.141,-0.172,-0.129,0.203,0.195,0.18,0.875,0.895,0.875,0.891,0.895,0.895,0.883,0.828,0.832,0.828,0.414,0.41,0.418,0.422,0.402,0.41,0.418,0.461,0.488,0.488
2018-12-10T14:31:43,0,1,0,0,0.16,0.082,0.023,0.0,0.004,-0.059,-0.059,-0.031,-0.055,-0.078,0.871,0.867,0.863,0.879,0.867,0.891,0.898,0.875,0.883,0.902,0.469,0.449,0.461,0.461,0.461,0.438,0.441,0.438,0.426,0.426
2018-12-10T14:31:53,0,1,0,0,-0.078,-0.082,-0.078,-0.094,-0.078,-0.098,-0.172,-0.156,-0.133,-0.168,0.906,0.906,0.906,0.906,0.914,0.918,0.898,0.914,0.871,0.914,0.395,0.402,0.383,0.398,0.383,0.375,0.41,0.398,0.406,0.41
2018-12-10T14:32:03,0,1,0,0,-0.105,-0.137,-0.129,-0.129,-0.176,-0.129,-0.125,-0.094,-0.121,-0.102,0.902,0.895,0.883,0.887,0.91,0.879,0.902,0.902,0.91,0.891,0.406,0.41,0.414,0.414,0.41,0.41,0.41,0.406,0.41,0.414
2018-12-10T14:32:13,0,1,0,0,-0.129,-0.141,-0.117,-0.137,-0.125,-0.164,-0.152,-0.129,-0.125,-0.16,0.914,0.891,0.891,0.895,0.906,0.922,0.906,0.898,0.91,0.898,0.391,0.406,0.402,0.41,0.398,0.391,0.402,0.406,0.383,0.387
2018-12-10T14:32:23,0,1,0,0,-0.145,-0.125,-0.133,-0.156,-0.109,-0.148,-0.133,-0.125,-0.16,-0.121,0.926,0.887,0.891,0.914,0.906,0.914,0.902,0.898,0.93,0.91,0.387,0.402,0.387,0.391,0.391,0.398,0.391,0.375,0.379,0.395
2018-12-10T14:32:33,0,1,0,0,-0.105,-0.105,-0.113,-0.102,-0.098,-0.113,-0.145,-0.113,-0.148,-0.145,0.918,0.887,0.914,0.91,0.898,0.871,0.902,0.887,0.93,0.906,0.391,0.375,0.383,0.391,0.391,0.41,0.402,0.387,0.387,0.398
2018-12-10T14:32:43,0,1,0,0,-0.129,-0.117,-0.027,0.09,0.07,0.145,0.426,0.547,0.629,0.41,0.914,0.891,0.875,0.941,0.914,0.91,0.801,0.773,0.742,0.883,0.402,0.406,0.453,0.332,0.313,0.316,0.449,0.332,0.188,0.289
2018-12-10T14:32:53,0,1,0,0,0.258,0.234,0.238,0.27,0.168,0.223,0.438,0.539,0.43,0.445,0.863,0.926,0.871,0.914,0.938,0.906,0.844,0.836,0.852,0.875,0.328,0.309,0.328,0.297,0.32,0.281,0.215,0.199,0.141,0.195
2018-12-10T14:33:03,0,1,0,0,0.398,0.266,0.281,0.348,0.301,0.254,0.313,0.281,0.246,0.199,0.926,0.879,0.887,0.883,0.926,0.867,0.883,0.895,0.914,0.922,0.25,0.281,0.273,0.266,0.297,0.301,0.301,0.316,0.34,0.309
2018-12-10T14:33:13,0,1,0,0,0.313,0.238,0.277,0.242,0.254,0.203,0.172,0.152,0.18,0.191,0.895,0.887,0.906,0.906,0.91,0.918,0.918,0.891,0.898,0.902,0.289,0.309,0.289,0.285,0.309,0.328,0.328,0.332,0.328,0.332
2018-12-10T14:33:23,0,1,0,0,0.203,0.141,0.184,-0.023,-0.086,-0.125,-0.098,-0.086,0.215,0.125,0.93,0.93,0.914,0.918,0.91,0.902,0.879,0.895,0.852,0.98,0.352,0.352,0.328,0.359,0.414,0.422,0.422,0.465,0.156,0.387
2018-12-10T14:33:33,0,1,0,0,0.063,0.18,0.629,0.129,0.078,0.074,0.109,0.168,0.168,0.145,0.973,0.762,0.949,0.895,0.898,0.867,0.914,0.879,0.891,0.934,0.414,0.461,0.34,0.41,0.441,0.461,0.434,0.414,0.41,0.43
2018-12-10T14:33:43,0,1,0,0,0.484,-0.148,-0.051,-0.141,-0.078,-0.191,-0.34,-0.043,-0.039,0.074,0.805,0.539,1.055,0.91,0.918,0.848,0.824,0.742,0.914,0.906,0.34,0.695,0.488,0.363,0.367,0.566,0.555,0.43,0.344,0.316
2018-12-10T14:33:53,0,1,0,0,0.094,0.039,-0.137,-0.129,-0.121,-0.148,-0.156,-0.164,-0.176,-0.152,0.934,0.934,0.922,0.91,0.914,0.887,0.906,0.91,0.926,0.914,0.313,0.348,0.383,0.387,0.383,0.418,0.383,0.383,0.367,0.375
2018-12-10T14:34:03,0,1,0,0,-0.156,-0.152,-0.164,-0.148,-0.176,-0.141,-0.195,-0.168,-0.156,-0.187,0.918,0.922,0.898,0.922,0.926,0.918,0.938,0.922,0.906,0.902,0.367,0.383,0.391,0.363,0.375,0.367,0.363,0.383,0.363,0.367
2018-12-10T14:34:13,0,1,0,0,-0.172,-0.18,-0.117,-0.184,-0.176,-0.16,-0.152,-0.148,-0.18,-0.176,0.898,0.914,0.898,0.926,0.914,0.906,0.891,0.891,0.887,0.859,0.363,0.375,0.355,0.375,0.387,0.398,0.383,0.383,0.395,0.387
2018-12-10T14:34:23,0,1,0,0,-0.16,-0.172,-0.184,-0.203,-0.219,-0.191,-0.168,-0.152,-0.16,-0.176,0.898,0.887,0.895,0.91,0.906,0.895,0.891,0.887,0.883,0.902,0.391,0.398,0.398,0.398,0.387,0.391,0.398,0.406,0.402,0.398
2018-12-10T14:34:33,0,1,0,0,-0.172,-0.156,-0.172,-0.187,-0.152,-0.172,-0.156,-0.156,-0.129,-0.148,0.906,0.887,0.902,0.902,0.887,0.902,0.891,0.867,0.875,0.883,0.367,0.383,0.383,0.395,0.41,0.418,0.418,0.43,0.43,0.426
2018-12-10T14:34:43,0,1,0,0,-0.152,-0.141,-0.129,-0.145,-0.152,-0.152,-0.133,-0.141,-0.137,-0.125,0.887,0.879,0.879,0.875,0.895,0.875,0.871,0.902,0.883,0.891,0.422,0.418,0.402,0.406,0.418,0.434,0.422,0.418,0.438,0.418
2018-12-10T14:34:53,0,1,0,0,-0.125,-0.129,-0.125,-0.113,-0.074,-0.094,0.004,0.309,0.527,0.367,0.895,0.871,0.879,0.887,0.895,0.883,0.852,0.797,0.602,0.723,0.418,0.41,0.426,0.445,0.496,0.441,0.418,0.484,0.566,0.5
2018-12-10T14:35:03,0,1,0,0,0.203,0.227,0.203,0.16,0.121,0.172,0.176,0.156,0.125,0.082,0.832,0.809,0.848,0.848,0.875,0.832,0.855,0.867,0.848,0.883,0.492,0.422,0.457,0.461,0.441,0.449,0.445,0.453,0.453,0.449
2018-12-10T14:35:13,0,1,0,0,0.172,0.16,0.145,0.137,0.105,0.09,0.094,0.094,0.105,0.07,0.859,0.863,0.875,0.871,0.863,0.859,0.859,0.902,0.852,0.84,0.445,0.449,0.461,0.457,0.457,0.457,0.449,0.441,0.445,0.449
2018-12-10T14:35:23,0,1,0,0,0.117,0.094,0.082,0.074,0.078,0.078,0.074,0.016,0.039,0.078,0.867,0.883,0.875,0.875,0.879,0.879,0.883,0.902,0.883,0.879,0.445,0.449,0.453,0.445,0.449,0.445,0.434,0.434,0.438,0.441
2018-12-10T14:35:33,0,1,0,0,0.082,0.031,0.113,0.156,0.129,0.074,0.094,0.078,0.059,-0.008,0.895,0.883,0.816,0.855,0.859,0.887,0.887,0.883,0.883,0.875,0.441,0.418,0.434,0.461,0.438,0.445,0.457,0.449,0.449,0.445
2018-12-10T14:35:43,0,1,0,0,0.051,0.063,0.086,0.109,0.09,0.109,0.059,0.055,0.047,0.008,0.867,0.867,0.879,0.879,0.891,0.887,0.887,0.883,0.891,0.91,0.453,0.449,0.43,0.43,0.41,0.426,0.438,0.441,0.43,0.418
2018-12-10T14:35:53,0,1,0,0,0.094,0.105,0.098,0.129,0.102,0.129,0.137,0.152,0.164,0.137,0.906,0.891,0.898,0.895,0.887,0.883,0.875,0.883,0.867,0.871,0.414,0.414,0.418,0.41,0.406,0.41,0.41,0.422,0.426,0.422
2018-12-10T14:36:03,0,1,0,0,0.078,0.102,0.063,0.043,0.016,0.105,0.125,0.078,0.051,0.328,0.898,0.902,0.891,0.906,0.914,0.871,0.863,0.875,0.941,0.914,0.438,0.41,0.414,0.414,0.406,0.414,0.438,0.449,0.402,0.215
2018-12-10T14:36:13,0,1,0,0,0.234,0.172,0.313,0.297,0.207,0.199,0.262,0.266,0.246,0.352,0.961,0.969,0.914,0.914,0.945,0.895,0.91,0.91,0.934,0.973,0.234,0.215,0.207,0.246,0.254,0.258,0.254,0.266,0.273,0.309
